1705418279 PING 18.134.130.138 (18.134.130.138) 56(84) bytes of data.
1705418279 64 bytes from 18.134.130.138: icmp_seq=1 ttl=63 0.272 ms
1705418280 64 bytes from 18.134.130.138: icmp_seq=2 ttl=63 0.262 ms
1705418281 64 bytes from 18.134.130.138: icmp_seq=3 ttl=63 0.259 ms
1705418282 64 bytes from 18.134.130.138: icmp_seq=4 ttl=63 0.258 ms
1705418283 64 bytes from 18.134.130.138: icmp_seq=5 ttl=63 0.255 ms
1705418284 64 bytes from 18.134.130.138: icmp_seq=6 ttl=63 0.269 ms
1705418285 64 bytes from 18.134.130.138: icmp_seq=7 ttl=63 0.250 ms
1705418286 64 bytes from 18.134.130.138: icmp_seq=8 ttl=63 0.260 ms
1705418287 64 bytes from 18.134.130.138: icmp_seq=9 ttl=63 0.255 ms
1705418288 64 bytes from 18.134.130.138: icmp_seq=10 ttl=63 0.241 ms
1705418289 64 bytes from 18.134.130.138: icmp_seq=11 ttl=63 0.233 ms
1705418290 64 bytes from 18.134.130.138: icmp_seq=12 ttl=63 0.244 ms
1705418291 64 bytes from 18.134.130.138: icmp_seq=13 ttl=63 0.232 ms
1705418292 64 bytes from 18.134.130.138: icmp_seq=14 ttl=63 0.241 ms
1705418293 64 bytes from 18.134.130.138: icmp_seq=15 ttl=63 0.269 ms
1705418294 64 bytes from 18.134.130.138: icmp_seq=16 ttl=63 0.234 ms
1705418295 64 bytes from 18.134.130.138: icmp_seq=17 ttl=63 0.230 ms
1705418297 64 bytes from 18.134.130.138: icmp_seq=18 ttl=63 0.234 ms
1705418298 64 bytes from 18.134.130.138: icmp_seq=19 ttl=63 0.238 ms
1705418299 64 bytes from 18.134.130.138: icmp_seq=20 ttl=63 0.233 ms
1705418300 64 bytes from 18.134.130.138: icmp_seq=21 ttl=63 0.231 ms
1705418301 64 bytes from 18.134.130.138: icmp_seq=22 ttl=63 0.243 ms
1705418302 64 bytes from 18.134.130.138: icmp_seq=23 ttl=63 0.237 ms
1705418303 64 bytes from 18.134.130.138: icmp_seq=24 ttl=63 0.246 ms
1705418304 64 bytes from 18.134.130.138: icmp_seq=25 ttl=63 0.238 ms
1705418305 64 bytes from 18.134.130.138: icmp_seq=26 ttl=63 0.235 ms
1705418306 64 bytes from 18.134.130.138: icmp_seq=27 ttl=63 0.237 ms
1705418307 64 bytes from 18.134.130.138: icmp_seq=28 ttl=63 0.242 ms
1705418308 64 bytes from 18.134.130.138: icmp_seq=29 ttl=63 0.236 ms
1705418309 64 bytes from 18.134.130.138: icmp_seq=30 ttl=63 0.239 ms
1705418310 64 bytes from 18.134.130.138: icmp_seq=31 ttl=63 0.247 ms
1705418311 64 bytes from 18.134.130.138: icmp_seq=32 ttl=63 0.257 ms
1705418312 64 bytes from 18.134.130.138: icmp_seq=33 ttl=63 0.246 ms
1705418313 64 bytes from 18.134.130.138: icmp_seq=34 ttl=63 0.247 ms
1705418314 64 bytes from 18.134.130.138: icmp_seq=35 ttl=63 0.257 ms
1705418315 64 bytes from 18.134.130.138: icmp_seq=36 ttl=63 0.255 ms
1705418316 64 bytes from 18.134.130.138: icmp_seq=37 ttl=63 0.250 ms
1705418317 64 bytes from 18.134.130.138: icmp_seq=38 ttl=63 0.244 ms
1705418318 64 bytes from 18.134.130.138: icmp_seq=39 ttl=63 0.261 ms
1705418319 64 bytes from 18.134.130.138: icmp_seq=40 ttl=63 0.255 ms
1705418320 64 bytes from 18.134.130.138: icmp_seq=41 ttl=63 0.273 ms
1705418321 64 bytes from 18.134.130.138: icmp_seq=42 ttl=63 0.266 ms
1705418322 64 bytes from 18.134.130.138: icmp_seq=43 ttl=63 0.257 ms
1705418323 64 bytes from 18.134.130.138: icmp_seq=44 ttl=63 0.258 ms
1705418324 64 bytes from 18.134.130.138: icmp_seq=45 ttl=63 0.250 ms
1705418325 64 bytes from 18.134.130.138: icmp_seq=46 ttl=63 0.250 ms
1705418326 64 bytes from 18.134.130.138: icmp_seq=47 ttl=63 0.250 ms
1705418327 64 bytes from 18.134.130.138: icmp_seq=48 ttl=63 0.260 ms
