1705418395 PING 18.134.155.202 (18.134.155.202) 56(84) bytes of data.
1705418395 64 bytes from 18.134.155.202: icmp_seq=1 ttl=63 0.272 ms
1705418396 64 bytes from 18.134.155.202: icmp_seq=2 ttl=63 0.256 ms
1705418397 64 bytes from 18.134.155.202: icmp_seq=3 ttl=63 0.252 ms
1705418398 64 bytes from 18.134.155.202: icmp_seq=4 ttl=63 0.254 ms
1705418399 64 bytes from 18.134.155.202: icmp_seq=5 ttl=63 0.244 ms
1705418400 64 bytes from 18.134.155.202: icmp_seq=6 ttl=63 0.245 ms
1705418401 64 bytes from 18.134.155.202: icmp_seq=7 ttl=63 0.243 ms
1705418402 64 bytes from 18.134.155.202: icmp_seq=8 ttl=63 0.256 ms
1705418403 64 bytes from 18.134.155.202: icmp_seq=9 ttl=63 0.260 ms
1705418404 64 bytes from 18.134.155.202: icmp_seq=10 ttl=63 0.244 ms
1705418405 64 bytes from 18.134.155.202: icmp_seq=11 ttl=63 0.236 ms
1705418406 64 bytes from 18.134.155.202: icmp_seq=12 ttl=63 0.225 ms
1705418407 64 bytes from 18.134.155.202: icmp_seq=13 ttl=63 0.237 ms
1705418408 64 bytes from 18.134.155.202: icmp_seq=14 ttl=63 0.226 ms
1705418409 64 bytes from 18.134.155.202: icmp_seq=15 ttl=63 0.226 ms
1705418410 64 bytes from 18.134.155.202: icmp_seq=16 ttl=63 0.227 ms
1705418411 64 bytes from 18.134.155.202: icmp_seq=17 ttl=63 0.220 ms
1705418412 64 bytes from 18.134.155.202: icmp_seq=18 ttl=63 0.225 ms
1705418413 64 bytes from 18.134.155.202: icmp_seq=19 ttl=63 0.244 ms
1705418414 64 bytes from 18.134.155.202: icmp_seq=20 ttl=63 0.230 ms
1705418415 64 bytes from 18.134.155.202: icmp_seq=21 ttl=63 0.228 ms
1705418416 64 bytes from 18.134.155.202: icmp_seq=22 ttl=63 0.229 ms
1705418417 64 bytes from 18.134.155.202: icmp_seq=23 ttl=63 0.236 ms
1705418418 64 bytes from 18.134.155.202: icmp_seq=24 ttl=63 0.227 ms
1705418420 64 bytes from 18.134.155.202: icmp_seq=25 ttl=63 0.251 ms
1705418421 64 bytes from 18.134.155.202: icmp_seq=26 ttl=63 0.243 ms
1705418422 64 bytes from 18.134.155.202: icmp_seq=27 ttl=63 0.232 ms
1705418423 64 bytes from 18.134.155.202: icmp_seq=28 ttl=63 0.231 ms
1705418424 64 bytes from 18.134.155.202: icmp_seq=29 ttl=63 0.236 ms
1705418425 64 bytes from 18.134.155.202: icmp_seq=30 ttl=63 0.259 ms
1705418426 64 bytes from 18.134.155.202: icmp_seq=31 ttl=63 0.256 ms
1705418427 64 bytes from 18.134.155.202: icmp_seq=32 ttl=63 0.253 ms
1705418428 64 bytes from 18.134.155.202: icmp_seq=33 ttl=63 0.244 ms
1705418429 64 bytes from 18.134.155.202: icmp_seq=34 ttl=63 0.252 ms
1705418430 64 bytes from 18.134.155.202: icmp_seq=35 ttl=63 0.245 ms
1705418431 64 bytes from 18.134.155.202: icmp_seq=36 ttl=63 0.250 ms
1705418432 64 bytes from 18.134.155.202: icmp_seq=37 ttl=63 0.250 ms
1705418433 64 bytes from 18.134.155.202: icmp_seq=38 ttl=63 0.265 ms
1705418434 64 bytes from 18.134.155.202: icmp_seq=39 ttl=63 0.242 ms
1705418435 64 bytes from 18.134.155.202: icmp_seq=40 ttl=63 0.236 ms
1705418436 64 bytes from 18.134.155.202: icmp_seq=41 ttl=63 0.231 ms
1705418437 64 bytes from 18.134.155.202: icmp_seq=42 ttl=63 0.247 ms
1705418438 64 bytes from 18.134.155.202: icmp_seq=43 ttl=63 0.260 ms
1705418439 64 bytes from 18.134.155.202: icmp_seq=44 ttl=63 0.247 ms
1705418440 64 bytes from 18.134.155.202: icmp_seq=45 ttl=63 0.255 ms
1705418441 64 bytes from 18.134.155.202: icmp_seq=46 ttl=63 0.242 ms
1705418442 64 bytes from 18.134.155.202: icmp_seq=47 ttl=63 0.255 ms
1705418443 64 bytes from 18.134.155.202: icmp_seq=48 ttl=63 0.250 ms
