1705418454 PING 10.0.43.184 (10.0.43.184) 56(84) bytes of data.
1705418454 64 bytes from 10.0.43.184: icmp_seq=1 ttl=64 0.192 ms
1705418455 64 bytes from 10.0.43.184: icmp_seq=2 ttl=64 0.151 ms
1705418456 64 bytes from 10.0.43.184: icmp_seq=3 ttl=64 0.164 ms
1705418457 64 bytes from 10.0.43.184: icmp_seq=4 ttl=64 0.156 ms
1705418458 64 bytes from 10.0.43.184: icmp_seq=5 ttl=64 0.160 ms
1705418459 64 bytes from 10.0.43.184: icmp_seq=6 ttl=64 0.150 ms
1705418460 64 bytes from 10.0.43.184: icmp_seq=7 ttl=64 0.200 ms
1705418461 64 bytes from 10.0.43.184: icmp_seq=8 ttl=64 0.174 ms
1705418462 64 bytes from 10.0.43.184: icmp_seq=9 ttl=64 0.180 ms
1705418463 64 bytes from 10.0.43.184: icmp_seq=10 ttl=64 0.136 ms
1705418464 64 bytes from 10.0.43.184: icmp_seq=11 ttl=64 0.154 ms
1705418465 64 bytes from 10.0.43.184: icmp_seq=12 ttl=64 0.166 ms
1705418466 64 bytes from 10.0.43.184: icmp_seq=13 ttl=64 0.123 ms
1705418467 64 bytes from 10.0.43.184: icmp_seq=14 ttl=64 0.127 ms
1705418468 64 bytes from 10.0.43.184: icmp_seq=15 ttl=64 0.122 ms
1705418469 64 bytes from 10.0.43.184: icmp_seq=16 ttl=64 0.136 ms
1705418470 64 bytes from 10.0.43.184: icmp_seq=17 ttl=64 0.142 ms
1705418472 64 bytes from 10.0.43.184: icmp_seq=18 ttl=64 0.132 ms
1705418473 64 bytes from 10.0.43.184: icmp_seq=19 ttl=64 0.141 ms
1705418474 64 bytes from 10.0.43.184: icmp_seq=20 ttl=64 0.129 ms
1705418475 64 bytes from 10.0.43.184: icmp_seq=21 ttl=64 0.121 ms
1705418476 64 bytes from 10.0.43.184: icmp_seq=22 ttl=64 0.133 ms
1705418477 64 bytes from 10.0.43.184: icmp_seq=23 ttl=64 0.132 ms
1705418478 64 bytes from 10.0.43.184: icmp_seq=24 ttl=64 0.136 ms
1705418479 64 bytes from 10.0.43.184: icmp_seq=25 ttl=64 0.137 ms
1705418480 64 bytes from 10.0.43.184: icmp_seq=26 ttl=64 0.140 ms
1705418481 64 bytes from 10.0.43.184: icmp_seq=27 ttl=64 0.135 ms
1705418482 64 bytes from 10.0.43.184: icmp_seq=28 ttl=64 0.130 ms
1705418483 64 bytes from 10.0.43.184: icmp_seq=29 ttl=64 0.139 ms
1705418484 64 bytes from 10.0.43.184: icmp_seq=30 ttl=64 0.140 ms
1705418485 64 bytes from 10.0.43.184: icmp_seq=31 ttl=64 0.155 ms
1705418486 64 bytes from 10.0.43.184: icmp_seq=32 ttl=64 0.154 ms
1705418487 64 bytes from 10.0.43.184: icmp_seq=33 ttl=64 0.163 ms
1705418488 64 bytes from 10.0.43.184: icmp_seq=34 ttl=64 0.161 ms
1705418489 64 bytes from 10.0.43.184: icmp_seq=35 ttl=64 0.167 ms
1705418490 64 bytes from 10.0.43.184: icmp_seq=36 ttl=64 0.170 ms
1705418491 64 bytes from 10.0.43.184: icmp_seq=37 ttl=64 0.169 ms
1705418492 64 bytes from 10.0.43.184: icmp_seq=38 ttl=64 0.166 ms
1705418493 64 bytes from 10.0.43.184: icmp_seq=39 ttl=64 0.170 ms
1705418494 64 bytes from 10.0.43.184: icmp_seq=40 ttl=64 0.239 ms
1705418495 64 bytes from 10.0.43.184: icmp_seq=41 ttl=64 0.172 ms
1705418496 64 bytes from 10.0.43.184: icmp_seq=42 ttl=64 0.161 ms
1705418497 64 bytes from 10.0.43.184: icmp_seq=43 ttl=64 0.172 ms
1705418498 64 bytes from 10.0.43.184: icmp_seq=44 ttl=64 0.175 ms
1705418499 64 bytes from 10.0.43.184: icmp_seq=45 ttl=64 0.162 ms
