1705418630 PING 10.0.170.98 (10.0.170.98) 56(84) bytes of data.
1705418630 64 bytes from 10.0.170.98: icmp_seq=1 ttl=64 0.125 ms
1705418631 64 bytes from 10.0.170.98: icmp_seq=2 ttl=64 0.115 ms
1705418632 64 bytes from 10.0.170.98: icmp_seq=3 ttl=64 0.110 ms
1705418633 64 bytes from 10.0.170.98: icmp_seq=4 ttl=64 0.106 ms
1705418634 64 bytes from 10.0.170.98: icmp_seq=5 ttl=64 0.099 ms
1705418635 64 bytes from 10.0.170.98: icmp_seq=6 ttl=64 0.109 ms
1705418636 64 bytes from 10.0.170.98: icmp_seq=7 ttl=64 0.102 ms
1705418637 64 bytes from 10.0.170.98: icmp_seq=8 ttl=64 0.097 ms
1705418638 64 bytes from 10.0.170.98: icmp_seq=9 ttl=64 0.129 ms
1705418639 64 bytes from 10.0.170.98: icmp_seq=10 ttl=64 0.078 ms
1705418640 64 bytes from 10.0.170.98: icmp_seq=11 ttl=64 0.082 ms
1705418641 64 bytes from 10.0.170.98: icmp_seq=12 ttl=64 0.084 ms
1705418642 64 bytes from 10.0.170.98: icmp_seq=13 ttl=64 0.074 ms
1705418643 64 bytes from 10.0.170.98: icmp_seq=14 ttl=64 0.083 ms
1705418644 64 bytes from 10.0.170.98: icmp_seq=15 ttl=64 0.087 ms
1705418645 64 bytes from 10.0.170.98: icmp_seq=16 ttl=64 0.081 ms
1705418646 64 bytes from 10.0.170.98: icmp_seq=17 ttl=64 0.073 ms
1705418647 64 bytes from 10.0.170.98: icmp_seq=18 ttl=64 0.077 ms
1705418648 64 bytes from 10.0.170.98: icmp_seq=19 ttl=64 0.073 ms
1705418649 64 bytes from 10.0.170.98: icmp_seq=20 ttl=64 0.084 ms
1705418650 64 bytes from 10.0.170.98: icmp_seq=21 ttl=64 0.104 ms
1705418651 64 bytes from 10.0.170.98: icmp_seq=22 ttl=64 0.071 ms
1705418652 64 bytes from 10.0.170.98: icmp_seq=23 ttl=64 0.075 ms
1705418653 64 bytes from 10.0.170.98: icmp_seq=24 ttl=64 0.076 ms
1705418654 64 bytes from 10.0.170.98: icmp_seq=25 ttl=64 0.082 ms
1705418655 64 bytes from 10.0.170.98: icmp_seq=26 ttl=64 0.079 ms
1705418656 64 bytes from 10.0.170.98: icmp_seq=27 ttl=64 0.081 ms
1705418657 64 bytes from 10.0.170.98: icmp_seq=28 ttl=64 0.082 ms
1705418658 64 bytes from 10.0.170.98: icmp_seq=29 ttl=64 0.079 ms
1705418659 64 bytes from 10.0.170.98: icmp_seq=30 ttl=64 0.091 ms
1705418660 64 bytes from 10.0.170.98: icmp_seq=31 ttl=64 0.113 ms
1705418661 64 bytes from 10.0.170.98: icmp_seq=32 ttl=64 0.108 ms
1705418663 64 bytes from 10.0.170.98: icmp_seq=33 ttl=64 0.112 ms
1705418664 64 bytes from 10.0.170.98: icmp_seq=34 ttl=64 0.113 ms
1705418665 64 bytes from 10.0.170.98: icmp_seq=35 ttl=64 0.129 ms
1705418666 64 bytes from 10.0.170.98: icmp_seq=36 ttl=64 0.110 ms
1705418667 64 bytes from 10.0.170.98: icmp_seq=37 ttl=64 0.117 ms
1705418668 64 bytes from 10.0.170.98: icmp_seq=38 ttl=64 0.106 ms
1705418669 64 bytes from 10.0.170.98: icmp_seq=39 ttl=64 0.113 ms
1705418670 64 bytes from 10.0.170.98: icmp_seq=40 ttl=64 0.121 ms
1705418671 64 bytes from 10.0.170.98: icmp_seq=41 ttl=64 0.108 ms
1705418672 64 bytes from 10.0.170.98: icmp_seq=42 ttl=64 0.116 ms
1705418673 64 bytes from 10.0.170.98: icmp_seq=43 ttl=64 0.124 ms
1705418674 64 bytes from 10.0.170.98: icmp_seq=44 ttl=64 0.114 ms
1705418675 64 bytes from 10.0.170.98: icmp_seq=45 ttl=64 0.100 ms
