1705418513 PING 13.40.110.202 (13.40.110.202) 56(84) bytes of data.
1705418513 64 bytes from 13.40.110.202: icmp_seq=1 ttl=63 0.271 ms
1705418514 64 bytes from 13.40.110.202: icmp_seq=2 ttl=63 0.236 ms
1705418515 64 bytes from 13.40.110.202: icmp_seq=3 ttl=63 0.242 ms
1705418516 64 bytes from 13.40.110.202: icmp_seq=4 ttl=63 0.248 ms
1705418517 64 bytes from 13.40.110.202: icmp_seq=5 ttl=63 0.224 ms
1705418518 64 bytes from 13.40.110.202: icmp_seq=6 ttl=63 0.235 ms
1705418519 64 bytes from 13.40.110.202: icmp_seq=7 ttl=63 0.249 ms
1705418520 64 bytes from 13.40.110.202: icmp_seq=8 ttl=63 0.225 ms
1705418521 64 bytes from 13.40.110.202: icmp_seq=9 ttl=63 0.255 ms
1705418523 64 bytes from 13.40.110.202: icmp_seq=10 ttl=63 0.226 ms
1705418524 64 bytes from 13.40.110.202: icmp_seq=11 ttl=63 0.231 ms
1705418525 64 bytes from 13.40.110.202: icmp_seq=12 ttl=63 0.222 ms
1705418526 64 bytes from 13.40.110.202: icmp_seq=13 ttl=63 0.235 ms
1705418527 64 bytes from 13.40.110.202: icmp_seq=14 ttl=63 0.221 ms
1705418528 64 bytes from 13.40.110.202: icmp_seq=15 ttl=63 0.226 ms
1705418529 64 bytes from 13.40.110.202: icmp_seq=16 ttl=63 0.218 ms
1705418530 64 bytes from 13.40.110.202: icmp_seq=17 ttl=63 0.229 ms
1705418531 64 bytes from 13.40.110.202: icmp_seq=18 ttl=63 0.227 ms
1705418532 64 bytes from 13.40.110.202: icmp_seq=19 ttl=63 0.218 ms
1705418533 64 bytes from 13.40.110.202: icmp_seq=20 ttl=63 0.221 ms
1705418534 64 bytes from 13.40.110.202: icmp_seq=21 ttl=63 0.234 ms
1705418535 64 bytes from 13.40.110.202: icmp_seq=22 ttl=63 0.220 ms
1705418536 64 bytes from 13.40.110.202: icmp_seq=23 ttl=63 0.222 ms
1705418537 64 bytes from 13.40.110.202: icmp_seq=24 ttl=63 0.236 ms
1705418538 64 bytes from 13.40.110.202: icmp_seq=25 ttl=63 0.217 ms
1705418539 64 bytes from 13.40.110.202: icmp_seq=26 ttl=63 0.219 ms
1705418540 64 bytes from 13.40.110.202: icmp_seq=27 ttl=63 0.221 ms
1705418541 64 bytes from 13.40.110.202: icmp_seq=28 ttl=63 0.215 ms
1705418542 64 bytes from 13.40.110.202: icmp_seq=29 ttl=63 0.214 ms
1705418543 64 bytes from 13.40.110.202: icmp_seq=30 ttl=63 0.224 ms
1705418544 64 bytes from 13.40.110.202: icmp_seq=31 ttl=63 0.250 ms
1705418545 64 bytes from 13.40.110.202: icmp_seq=32 ttl=63 0.239 ms
1705418546 64 bytes from 13.40.110.202: icmp_seq=33 ttl=63 0.237 ms
1705418547 64 bytes from 13.40.110.202: icmp_seq=34 ttl=63 0.246 ms
1705418548 64 bytes from 13.40.110.202: icmp_seq=35 ttl=63 0.242 ms
1705418549 64 bytes from 13.40.110.202: icmp_seq=36 ttl=63 0.225 ms
1705418550 64 bytes from 13.40.110.202: icmp_seq=37 ttl=63 0.231 ms
1705418551 64 bytes from 13.40.110.202: icmp_seq=38 ttl=63 0.248 ms
1705418552 64 bytes from 13.40.110.202: icmp_seq=39 ttl=63 0.248 ms
1705418553 64 bytes from 13.40.110.202: icmp_seq=40 ttl=63 0.225 ms
1705418554 64 bytes from 13.40.110.202: icmp_seq=41 ttl=63 0.243 ms
1705418555 64 bytes from 13.40.110.202: icmp_seq=42 ttl=63 0.233 ms
1705418556 64 bytes from 13.40.110.202: icmp_seq=43 ttl=63 0.245 ms
1705418557 64 bytes from 13.40.110.202: icmp_seq=44 ttl=63 0.222 ms
1705418558 64 bytes from 13.40.110.202: icmp_seq=45 ttl=63 0.234 ms
1705418559 64 bytes from 13.40.110.202: icmp_seq=46 ttl=63 0.241 ms
1705418560 64 bytes from 13.40.110.202: icmp_seq=47 ttl=63 0.239 ms
1705418561 64 bytes from 13.40.110.202: icmp_seq=48 ttl=63 0.224 ms
1705418562 64 bytes from 13.40.110.202: icmp_seq=49 ttl=63 0.240 ms
