1705418748 Linux 5.4.0-1103-aws (ip-10-0-98-239) 01/16/24 _x86_64_ (16 CPU)
1705418749
1705418749 15:25:48 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418749 15:25:49 all 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418749 15:25:49 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750
1705418750 15:25:49 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418750 15:25:50 all 0.06 0.00 0.25 0.00 0.00 0.00 0.00 0.00 0.00 99.69
1705418750 15:25:50 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 1 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418750 15:25:50 2 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418750 15:25:50 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 4 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418750 15:25:50 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 9 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418750 15:25:50 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 13 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418750 15:25:50 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418750 15:25:50 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751
1705418751 15:25:50 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418751 15:25:51 all 0.44 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 99.50
1705418751 15:25:51 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 1 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418751 15:25:51 2 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418751 15:25:51 3 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418751 15:25:51 4 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418751 15:25:51 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 11 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418751 15:25:51 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418751 15:25:51 13 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418751 15:25:51 14 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418751 15:25:51 15 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418752
1705418752 15:25:51 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418752 15:25:52 all 0.06 0.00 0.19 0.00 0.00 0.00 0.00 0.00 0.00 99.75
1705418752 15:25:52 0 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418752 15:25:52 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 2 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418752 15:25:52 3 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 4 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418752 15:25:52 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418752 15:25:52 14 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418752 15:25:52 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753
1705418753 15:25:52 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418753 15:25:53 all 0.06 0.00 0.12 0.00 0.00 0.00 0.00 0.00 0.00 99.81
1705418753 15:25:53 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 3 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418753 15:25:53 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 6 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418753 15:25:53 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 9 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418753 15:25:53 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 13 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418753 15:25:53 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418753 15:25:53 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754
1705418754 15:25:53 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418754 15:25:54 all 0.00 0.00 0.13 0.00 0.00 0.00 0.00 0.00 0.00 99.87
1705418754 15:25:54 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 3 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418754 15:25:54 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418754 15:25:54 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755
1705418755 15:25:54 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418755 15:25:55 all 0.06 0.00 0.12 0.00 0.00 0.00 0.00 0.00 0.00 99.81
1705418755 15:25:55 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 1 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418755 15:25:55 2 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418755 15:25:55 3 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.00
1705418755 15:25:55 4 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 5 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 6 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 7 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 8 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 9 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 10 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 99.01
1705418755 15:25:55 11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418755 15:25:55 15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.00
1705418756
1705418756 15:25:55 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418756 15:25:56 all 39.79 0.00 3.87 0.00 0.00 0.00 0.00 0.00 0.00 56.34
1705418756 15:25:56 0 40.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 58.00
1705418756 15:25:56 1 40.82 0.00 2.04 0.00 0.00 0.00 0.00 0.00 0.00 57.14
1705418756 15:25:56 2 37.37 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 59.60
1705418756 15:25:56 3 37.37 0.00 2.02 0.00 0.00 0.00 0.00 0.00 0.00 60.61
1705418756 15:25:56 4 36.36 0.00 4.04 0.00 0.00 0.00 0.00 0.00 0.00 59.60
1705418756 15:25:56 5 33.66 0.00 3.96 0.00 0.00 0.00 0.00 0.00 0.00 62.38
1705418756 15:25:56 6 81.19 0.00 9.90 0.00 0.00 0.00 0.00 0.00 0.00 8.91
1705418756 15:25:56 7 36.36 0.00 2.02 0.00 0.00 0.00 0.00 0.00 0.00 61.62
1705418756 15:25:56 8 36.00 0.00 5.00 0.00 0.00 0.00 0.00 0.00 0.00 59.00
1705418756 15:25:56 9 35.29 0.00 3.92 0.00 0.00 0.00 0.00 0.00 0.00 60.78
1705418756 15:25:56 10 39.00 0.00 3.00 0.00 0.00 0.00 0.00 0.00 0.00 58.00
1705418756 15:25:56 11 36.63 0.00 5.94 0.00 0.00 0.00 0.00 0.00 0.00 57.43
1705418756 15:25:56 12 37.62 0.00 2.97 0.00 0.00 0.00 0.00 0.00 0.00 59.41
1705418756 15:25:56 13 36.63 0.00 3.96 0.00 0.00 0.00 0.00 0.00 0.00 59.41
1705418756 15:25:56 14 34.34 0.00 5.05 0.00 0.00 0.00 0.00 0.00 0.00 60.61
1705418756 15:25:56 15 37.37 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 59.60
1705418757
1705418757 15:25:56 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418757 15:25:57 all 57.78 0.00 4.39 0.00 0.00 0.06 0.00 0.00 0.00 37.77
1705418757 15:25:57 0 64.65 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 32.32
1705418757 15:25:57 1 62.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 34.00
1705418757 15:25:57 2 59.60 0.00 4.04 0.00 0.00 0.00 0.00 0.00 0.00 36.36
1705418757 15:25:57 3 61.62 0.00 2.02 0.00 0.00 0.00 0.00 0.00 0.00 36.36
1705418757 15:25:57 4 55.45 0.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00 39.60
1705418757 15:25:57 5 54.00 0.00 6.00 0.00 0.00 1.00 0.00 0.00 0.00 39.00
1705418757 15:25:57 6 56.57 0.00 4.04 0.00 0.00 0.00 0.00 0.00 0.00 39.39
1705418757 15:25:57 7 54.00 0.00 6.00 0.00 0.00 0.00 0.00 0.00 0.00 40.00
1705418757 15:25:57 8 56.57 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 40.40
1705418757 15:25:57 9 50.50 0.00 5.94 0.00 0.00 0.99 0.99 0.00 0.00 41.58
1705418757 15:25:57 10 56.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 40.00
1705418757 15:25:57 11 61.46 0.00 2.08 0.00 0.00 0.00 0.00 0.00 0.00 36.46
1705418757 15:25:57 12 58.59 0.00 3.03 0.00 0.00 0.00 0.00 0.00 0.00 38.38
1705418757 15:25:57 13 55.56 0.00 5.05 0.00 0.00 0.00 0.00 0.00 0.00 39.39
1705418757 15:25:57 14 59.41 0.00 4.95 0.00 0.00 0.00 0.00 0.00 0.00 35.64
1705418757 15:25:57 15 60.00 0.00 5.00 0.00 0.00 0.00 0.00 0.00 0.00 35.00
1705418758
1705418758 15:25:57 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418758 15:25:58 all 6.18 0.00 0.87 0.00 0.00 0.12 0.00 0.00 0.00 92.82
1705418758 15:25:58 0 10.89 0.00 1.98 0.00 0.00 0.00 0.00 0.00 0.00 87.13
1705418758 15:25:58 1 11.88 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 87.13
1705418758 15:25:58 2 5.94 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 93.07
1705418758 15:25:58 3 4.95 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 94.06
1705418758 15:25:58 4 5.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 94.06
1705418758 15:25:58 5 3.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705418758 15:25:58 6 6.93 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 92.08
1705418758 15:25:58 7 3.96 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 95.05
1705418758 15:25:58 8 5.94 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 93.07
1705418758 15:25:58 9 1.01 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705418758 15:25:58 10 4.08 0.00 1.02 0.00 0.00 0.00 0.00 0.00 0.00 94.90
1705418758 15:25:58 11 0.99 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 98.02
1705418758 15:25:58 12 5.00 0.00 1.00 0.00 0.00 1.00 0.00 0.00 0.00 93.00
1705418758 15:25:58 13 10.10 0.00 2.02 0.00 0.00 0.00 0.00 0.00 0.00 87.88
1705418758 15:25:58 14 6.93 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 92.08
1705418758 15:25:58 15 11.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 87.00
1705418759
1705418759 15:25:58 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418759 15:25:59 all 7.07 0.00 0.38 0.00 0.00 0.00 0.00 0.00 0.00 92.55
1705418759 15:25:59 0 10.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 89.90
1705418759 15:25:59 1 13.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 87.00
1705418759 15:25:59 2 6.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 93.00
1705418759 15:25:59 3 3.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.97
1705418759 15:25:59 4 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705418759 15:25:59 5 7.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 92.08
1705418759 15:25:59 6 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705418759 15:25:59 7 8.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 92.00
1705418759 15:25:59 8 7.07 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 92.93
1705418759 15:25:59 9 3.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.00
1705418759 15:25:59 10 2.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705418759 15:25:59 11 2.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.96
1705418759 15:25:59 12 7.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 92.00
1705418759 15:25:59 13 14.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 84.00
1705418759 15:25:59 14 12.87 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 86.14
1705418759 15:25:59 15 12.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 88.00
1705418760
1705418760 15:25:59 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418760 15:26:00 all 7.30 0.00 0.56 0.00 0.00 0.25 0.00 0.00 0.00 91.89
1705418760 15:26:00 0 11.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 88.78
1705418760 15:26:00 1 6.93 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 92.08
1705418760 15:26:00 2 6.93 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 92.08
1705418760 15:26:00 3 6.93 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 92.08
1705418760 15:26:00 4 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00
1705418760 15:26:00 5 7.92 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 91.09
1705418760 15:26:00 6 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705418760 15:26:00 7 3.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.97
1705418760 15:26:00 8 8.91 0.00 0.99 0.00 0.00 1.98 0.00 0.00 0.00 88.12
1705418760 15:26:00 9 5.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.00
1705418760 15:26:00 10 5.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.00
1705418760 15:26:00 11 4.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.05
1705418760 15:26:00 12 8.91 0.00 0.99 0.00 0.00 0.99 0.00 0.00 0.00 89.11
1705418760 15:26:00 13 12.12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 87.88
1705418760 15:26:00 14 15.31 0.00 1.02 0.00 0.00 0.00 0.00 0.00 0.00 83.67
1705418760 15:26:00 15 9.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 90.00
1705418761
1705418761 15:26:00 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418761 15:26:01 all 4.96 0.00 0.44 0.00 0.00 0.06 0.00 0.00 0.00 94.54
1705418761 15:26:01 0 8.16 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 91.84
1705418761 15:26:01 1 3.03 0.00 1.01 0.00 0.00 0.00 0.00 0.00 0.00 95.96
1705418761 15:26:01 2 5.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 94.00
1705418761 15:26:01 3 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705418761 15:26:01 4 1.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 98.99
1705418761 15:26:01 5 7.14 0.00 1.02 0.00 0.00 0.00 0.00 0.00 0.00 91.84
1705418761 15:26:01 6 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
1705418761 15:26:01 7 1.98 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 97.03
1705418761 15:26:01 8 5.94 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 93.07
1705418761 15:26:01 9 3.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.00
1705418761 15:26:01 10 4.04 0.00 1.01 0.00 0.00 1.01 0.00 0.00 0.00 93.94
1705418761 15:26:01 11 5.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.00
1705418761 15:26:01 12 2.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.98
1705418761 15:26:01 13 10.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 90.00
1705418761 15:26:01 14 13.13 0.00 1.01 0.00 0.00 1.01 0.00 0.00 0.00 84.85
1705418761 15:26:01 15 7.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 92.08
1705418762
1705418762 15:26:01 CPU %usr %nice %sys %iowait %irq %soft %steal %guest %gnice %idle
1705418762 15:26:02 all 4.70 0.00 0.63 0.00 0.00 0.13 0.00 0.00 0.00 94.55
1705418762 15:26:02 0 7.00 0.00 2.00 0.00 0.00 0.00 0.00 0.00 0.00 91.00
1705418762 15:26:02 1 6.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 94.00
1705418762 15:26:02 2 5.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 94.06
1705418762 15:26:02 3 2.06 0.00 1.03 0.00 0.00 0.00 0.00 0.00 0.00 96.91
1705418762 15:26:02 4 3.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.04
1705418762 15:26:02 5 8.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 91.00
1705418762 15:26:02 6 1.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 98.00
